id,id_type_relation,entite1,entite2,id_patron,extrait,reference
12217,0,riz,lait,57,au Japon le riz au lait est le,./corpus/wikipedia/Riz au lait.txt #2422
12218,0,boisson,chocolat,57,"espagnol champurrado, boisson au chocolat et à",./corpus/wikipedia/Riz au lait.txt #2444
12219,3,boisson,chocolat,57,"espagnol champurrado, boisson au chocolat et à",./corpus/wikipedia/Riz au lait.txt #2444
12220,5,boisson,chocolat,57,"espagnol champurrado, boisson au chocolat et à",./corpus/wikipedia/Riz au lait.txt #2444
12221,8,boisson,chocolat,57,"espagnol champurrado, boisson au chocolat et à",./corpus/wikipedia/Riz au lait.txt #2444
12222,0,sucre,vanillé,3260,", parfumé au sucre vanillé et au",./corpus/wikipedia/Riz au lait.txt #2476
12223,8,sucre,vanillé,3260,", parfumé au sucre vanillé et au",./corpus/wikipedia/Riz au lait.txt #2476
12224,0,pays,arabe,5,. Dans les pays arabes muhalibiyya est,./corpus/wikipedia/Riz au lait.txt #2512
12225,8,pays,arabe,5,. Dans les pays arabes muhalibiyya est,./corpus/wikipedia/Riz au lait.txt #2512
12226,17,eau,rose,8,retenir est l'eau de rose. En,./corpus/wikipedia/Riz au lait.txt #2541
12227,0,riz,lait,57,) est un riz au lait servi froid,./corpus/wikipedia/Riz au lait.txt #2556
12228,17,eau,rose,8,parfumé à l'eau de rose et à,./corpus/wikipedia/Riz au lait.txt #2569
12229,0,zeste,citron,8,"Italie, le zeste de citron (parfois",./corpus/wikipedia/Riz au lait.txt #2610
12230,10,zeste,citron,8,"Italie, le zeste de citron (parfois",./corpus/wikipedia/Riz au lait.txt #2610
12231,20,zeste,citron,8,"Italie, le zeste de citron (parfois",./corpus/wikipedia/Riz au lait.txt #2610
12232,666,zeste,citron,8,"Italie, le zeste de citron (parfois",./corpus/wikipedia/Riz au lait.txt #2610
12233,0,zeste,citron,3261,",. Les zestes de citron également en",./corpus/wikipedia/Riz au lait.txt #2640
12234,10,zeste,citron,3261,",. Les zestes de citron également en",./corpus/wikipedia/Riz au lait.txt #2640
12235,20,zeste,citron,3261,",. Les zestes de citron également en",./corpus/wikipedia/Riz au lait.txt #2640
12236,666,zeste,citron,3261,",. Les zestes de citron également en",./corpus/wikipedia/Riz au lait.txt #2640
12237,0,clou,girofle,3262,"rencontre parfois du clou de girofle.
",./corpus/wikipedia/Riz au lait.txt #2662
12238,8,clou,girofle,3262,"rencontre parfois du clou de girofle.
",./corpus/wikipedia/Riz au lait.txt #2662
12239,0,riz,lait,3263,"Féroé , le riz au lait avec cannelle",./corpus/wikipedia/Riz au lait.txt #2687
12240,777,graine,pavot,8,"servi avec des graines de pavot.
",./corpus/wikipedia/Riz au lait.txt #2714
12241,0,riz,lait,57,".
Le riz au lait moulé et",./corpus/wikipedia/Riz au lait.txt #2737
12242,0,œuf,blanc,5,avec de l'œuf (blanc monté en,./corpus/wikipedia/Riz au lait.txt #2752
12243,106,œuf,blanc,5,avec de l'œuf (blanc monté en,./corpus/wikipedia/Riz au lait.txt #2752
12244,666,œuf,blanc,5,avec de l'œuf (blanc monté en,./corpus/wikipedia/Riz au lait.txt #2752
12245,0,gâteau,riz,8,) donne un gâteau de riz ou pudding,./corpus/wikipedia/Riz au lait.txt #2761
12246,0,riz,lait,57,riz. Le riz au lait est versé,./corpus/wikipedia/Riz au lait.txt #2770
12247,0,teurgoule,normand,434,",. La teurgoule normande se cuit",./corpus/wikipedia/Riz au lait.txt #2799
12248,0,crème,Chantilly,3264,incorporant de la crème Chantilly au riz,./corpus/wikipedia/Riz au lait.txt #2815
12249,0,riz,lait,3265,"cuisson comparable au riz au lait, en",./corpus/wikipedia/Riz au lait.txt #2868
12250,17,bouillon,gras,3266,et avec un bouillon gras au lieu,./corpus/wikipedia/Riz au lait.txt #2881
12251,0,droit,sortie,3267,"qui, tout droit sorties de linconscient",./corpus/wikipedia/Riz au lait.txt #2950
12252,27,droit,sortie,3267,"qui, tout droit sorties de linconscient",./corpus/wikipedia/Riz au lait.txt #2950
12253,0,classe,social,5,produits selon les classes sociales lorsque lon,./corpus/wikipedia/Riz au lait.txt #2994
12254,0,riz,curry,57,"populaires, le riz au curry, plutôt",./corpus/wikipedia/Riz au lait.txt #3019
12255,75,riz,curry,57,"populaires, le riz au curry, plutôt",./corpus/wikipedia/Riz au lait.txt #3019
12256,0,riz,complet,3268,sans parler du riz complet qui évoque,./corpus/wikipedia/Riz au lait.txt #3035
12257,17,riz,complet,3268,sans parler du riz complet qui évoque,./corpus/wikipedia/Riz au lait.txt #3035
12258,17,seul,style,3269,évoque à lui seul tout un style de vie,./corpus/wikipedia/Riz au lait.txt #3041
12259,0,tout,monde,1709,"vie?
Tout le monde tenait dans",./corpus/wikipedia/Riz au lait.txt #3049
12260,777,tout,monde,1709,"vie?
Tout le monde tenait dans",./corpus/wikipedia/Riz au lait.txt #3049
12261,0,botte,paille,3270,assis sur une botte de paille près du,./corpus/wikipedia/Riz au lait.txt #3080
12262,9,botte,paille,3270,assis sur une botte de paille près du,./corpus/wikipedia/Riz au lait.txt #3080
12263,0,grand,bouche,3271,bien là dix grandes bouches qui jamais,./corpus/wikipedia/Riz au lait.txt #3121
12264,9,grand,bouche,3271,bien là dix grandes bouches qui jamais,./corpus/wikipedia/Riz au lait.txt #3121
12265,0,lait,sucrer,3272,de riz au lait sucré. Le,./corpus/wikipedia/Riz au lait.txt #3213
12266,0,cuisine,traditionnel,2921,"spécialisé dans la cuisine traditionnelle québécoise,",./corpus/wikipedia/La Binerie Mont-Royal.txt #11
12267,777,fève,lard,57,", dont les fèves au lard.
",./corpus/wikipedia/La Binerie Mont-Royal.txt #17
12268,0,théâtre,roman,8,restaurant fut le théâtre du roman et du,./corpus/wikipedia/La Binerie Mont-Royal.txt #33
12269,777,fève,lard,2867,En plus des fèves au lard qui sont,./corpus/wikipedia/La Binerie Mont-Royal.txt #69
12270,17,mets,traditionnel,127,restaurant sert des mets traditionnels comme la,./corpus/wikipedia/La Binerie Mont-Royal.txt #83
12271,8,mets,tourtière,3273,"restaurant sert des mets traditionnels comme la tourtière, le",./corpus/wikipedia/La Binerie Mont-Royal.txt #83
12272,0,tourtière,pâté,3274,"traditionnels comme la tourtière, le pâté chinois,",./corpus/wikipedia/La Binerie Mont-Royal.txt #87
12273,6,tourtière,pâté,3274,"traditionnels comme la tourtière, le pâté chinois,",./corpus/wikipedia/La Binerie Mont-Royal.txt #87
12274,666,tourtière,pâté,3274,"traditionnels comme la tourtière, le pâté chinois,",./corpus/wikipedia/La Binerie Mont-Royal.txt #87
12275,17,rue,St,245,adresse sur la rue St-Denis,./corpus/wikipedia/La Binerie Mont-Royal.txt #145
12276,777,Afrique,Ouest,3275,de fromage d'Afrique de l'Ouest à base,./corpus/wikipedia/Wagasi.txt #12
12277,0,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12278,8,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12279,10,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12280,15,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12281,22,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12282,27,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12283,54,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12284,129,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12285,666,lait,vache,18,à base de lait de vache. C',./corpus/wikipedia/Wagasi.txt #19
12286,0,ville,centre,3276,"Parakou, une ville du centre du Bénin",./corpus/wikipedia/Wagasi.txt #48
12287,5,ville,centre,3276,"Parakou, une ville du centre du Bénin",./corpus/wikipedia/Wagasi.txt #48
12288,6,ville,centre,3276,"Parakou, une ville du centre du Bénin",./corpus/wikipedia/Wagasi.txt #48
12289,28,ville,centre,3276,"Parakou, une ville du centre du Bénin",./corpus/wikipedia/Wagasi.txt #48
12290,0,pays,Afrique,3277,dans tous les pays d'Afrique de l',./corpus/wikipedia/Wagasi.txt #61
12291,8,pays,Afrique,3277,dans tous les pays d'Afrique de l',./corpus/wikipedia/Wagasi.txt #61
12292,15,pays,Afrique,3277,dans tous les pays d'Afrique de l',./corpus/wikipedia/Wagasi.txt #61
12293,64,pays,Afrique,3277,dans tous les pays d'Afrique de l',./corpus/wikipedia/Wagasi.txt #61
12294,777,Afrique,Ouest,3278,"les pays d'Afrique de l'Ouest, en",./corpus/wikipedia/Wagasi.txt #63
12295,64,langue,Fon,3279,", amo en langue Fon, wara",./corpus/wikipedia/Wagasi.txt #98
12296,8,langue,nagot,3280,", wara en langue nagot et gasaru",./corpus/wikipedia/Wagasi.txt #103
12297,0,langue,Bariba,3281,et gasaru en langue Bariba. Les,./corpus/wikipedia/Wagasi.txt #108
12298,0,texture,doux,3076,Il a une texture relativement douce et une,./corpus/wikipedia/Wagasi.txt #146
12299,666,texture,doux,3076,Il a une texture relativement douce et une,./corpus/wikipedia/Wagasi.txt #146
12300,0,saveur,doux,5,douce et une saveur douce et est,./corpus/wikipedia/Wagasi.txt #151
12301,666,saveur,doux,5,douce et une saveur douce et est,./corpus/wikipedia/Wagasi.txt #151
12302,0,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12303,8,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12304,10,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12305,15,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12306,22,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12307,27,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12308,54,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12309,129,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12310,666,lait,vache,8,".
Le lait de vache est réchauffé",./corpus/wikipedia/Wagasi.txt #219
12311,23,autre,substance,3282,ceiba ou toute autre substance acide.,./corpus/wikipedia/Wagasi.txt #240
12312,0,substance,acide,418,ou toute autre substance acide. Le,./corpus/wikipedia/Wagasi.txt #241
12313,8,substance,acide,418,ou toute autre substance acide. Le,./corpus/wikipedia/Wagasi.txt #241
12314,0,cire,rouge,5,trempées dans une cire rouge fabriquée à,./corpus/wikipedia/Wagasi.txt #270
12315,17,cire,rouge,5,trempées dans une cire rouge fabriquée à,./corpus/wikipedia/Wagasi.txt #270
12316,106,cire,rouge,5,trempées dans une cire rouge fabriquée à,./corpus/wikipedia/Wagasi.txt #270
12317,666,cire,rouge,5,trempées dans une cire rouge fabriquée à,./corpus/wikipedia/Wagasi.txt #270
12318,0,fromage,gras,5,"tupí est un fromage gras, à",./corpus/wikipedia/Tupí.txt #41
12319,9,fromage,gras,5,"tupí est un fromage gras, à",./corpus/wikipedia/Tupí.txt #41
12320,17,fromage,gras,5,"tupí est un fromage gras, à",./corpus/wikipedia/Tupí.txt #41
12321,0,consistance,onctueux,5,", à la consistance onctueuse, à",./corpus/wikipedia/Tupí.txt #46
12322,17,consistance,onctueux,5,", à la consistance onctueuse, à",./corpus/wikipedia/Tupí.txt #46
12323,0,eau-de-vie,vin,8,ajoute de l'eau-de-vie de vin (comme,./corpus/wikipedia/Tupí.txt #100
12324,3,eau-de-vie,vin,8,ajoute de l'eau-de-vie de vin (comme,./corpus/wikipedia/Tupí.txt #100
12325,6,eau-de-vie,vin,8,ajoute de l'eau-de-vie de vin (comme,./corpus/wikipedia/Tupí.txt #100
12326,777,eau-de-vie,vin,8,ajoute de l'eau-de-vie de vin (comme,./corpus/wikipedia/Tupí.txt #100
12327,0,fleur,chardon,8,dilue de la fleur de chardon (coagulant,./corpus/wikipedia/Tupí.txt #128
12328,10,fleur,chardon,8,dilue de la fleur de chardon (coagulant,./corpus/wikipedia/Tupí.txt #128
12329,0,forme,boule,290,"lui donner la forme d'une boule, puis",./corpus/wikipedia/Tupí.txt #163
12330,8,forme,boule,290,"lui donner la forme d'une boule, puis",./corpus/wikipedia/Tupí.txt #163
12331,0,eau-de-vie,vin,8,vase avec l'eau-de-vie de vin; le,./corpus/wikipedia/Tupí.txt #196
12332,3,eau-de-vie,vin,8,vase avec l'eau-de-vie de vin; le,./corpus/wikipedia/Tupí.txt #196
12333,6,eau-de-vie,vin,8,vase avec l'eau-de-vie de vin; le,./corpus/wikipedia/Tupí.txt #196
12334,777,eau-de-vie,vin,8,vase avec l'eau-de-vie de vin; le,./corpus/wikipedia/Tupí.txt #196
12335,17,intervalle,régulier,3283,être mélangé à intervalles réguliers pendant quatre,./corpus/wikipedia/Tupí.txt #206
12336,0,huile,olive,8,"ajouter de l'huile d'olive.
",./corpus/wikipedia/Tupí.txt #236
12337,5,huile,olive,8,"ajouter de l'huile d'olive.
",./corpus/wikipedia/Tupí.txt #236
12338,8,huile,olive,8,"ajouter de l'huile d'olive.
",./corpus/wikipedia/Tupí.txt #236
12339,9,huile,olive,8,"ajouter de l'huile d'olive.
",./corpus/wikipedia/Tupí.txt #236
12340,35,huile,olive,8,"ajouter de l'huile d'olive.
",./corpus/wikipedia/Tupí.txt #236
12341,42,huile,olive,8,"ajouter de l'huile d'olive.
",./corpus/wikipedia/Tupí.txt #236
12342,666,huile,olive,8,"ajouter de l'huile d'olive.
",./corpus/wikipedia/Tupí.txt #236
12343,0,résine,pin,8,"cire, la résine de pin, la",./corpus/wikipedia/Tetrapharmacum.txt #47
12344,54,résine,pin,8,"cire, la résine de pin, la",./corpus/wikipedia/Tetrapharmacum.txt #47
12345,666,résine,pin,8,"cire, la résine de pin, la",./corpus/wikipedia/Tetrapharmacum.txt #47
12346,0,lard,porc,8,(surtout le lard de porc).,./corpus/wikipedia/Tetrapharmacum.txt #59
12347,666,lard,porc,8,(surtout le lard de porc).,./corpus/wikipedia/Tetrapharmacum.txt #59
12348,0,histoire,auguste,5,"
Selon l'Histoire Auguste, un",./corpus/wikipedia/Tetrapharmacum.txt #80
12349,27,histoire,auguste,5,"
Selon l'Histoire Auguste, un",./corpus/wikipedia/Tetrapharmacum.txt #80
12350,0,plat,cuisine,3284,"Auguste, un plat de la cuisine romaine porterait",./corpus/wikipedia/Tetrapharmacum.txt #84
12351,3,plat,cuisine,3284,"Auguste, un plat de la cuisine romaine porterait",./corpus/wikipedia/Tetrapharmacum.txt #84
12352,10,plat,cuisine,3284,"Auguste, un plat de la cuisine romaine porterait",./corpus/wikipedia/Tetrapharmacum.txt #84
12353,15,plat,cuisine,3284,"Auguste, un plat de la cuisine romaine porterait",./corpus/wikipedia/Tetrapharmacum.txt #84
12354,16,plat,cuisine,3284,"Auguste, un plat de la cuisine romaine porterait",./corpus/wikipedia/Tetrapharmacum.txt #84
12355,80,plat,cuisine,3284,"Auguste, un plat de la cuisine romaine porterait",./corpus/wikipedia/Tetrapharmacum.txt #84
12356,666,plat,cuisine,3284,"Auguste, un plat de la cuisine romaine porterait",./corpus/wikipedia/Tetrapharmacum.txt #84
12357,0,cuisine,romain,5,plat de la cuisine romaine porterait ce,./corpus/wikipedia/Tetrapharmacum.txt #87
12358,777,cuisine,romain,5,plat de la cuisine romaine porterait ce,./corpus/wikipedia/Tetrapharmacum.txt #87
12359,0,père,adoptif,5,"apprécié par son père adoptif, l'",./corpus/wikipedia/Tetrapharmacum.txt #108
12360,17,père,adoptif,5,"apprécié par son père adoptif, l'",./corpus/wikipedia/Tetrapharmacum.txt #108
12361,0,tétine,truie,54,"faisan, de tétine de truie, de",./corpus/wikipedia/Tetrapharmacum.txt #137
12362,10,tétine,truie,54,"faisan, de tétine de truie, de",./corpus/wikipedia/Tetrapharmacum.txt #137
12363,0,tétine,truie,54,"faisan, de tétine de truie, de",./corpus/wikipedia/Tetrapharmacum.txt #166
12364,10,tétine,truie,54,"faisan, de tétine de truie, de",./corpus/wikipedia/Tetrapharmacum.txt #166
12365,41,auteur,histoire,363,sanglier. L'auteur de l'Histoire Auguste prétend,./corpus/wikipedia/Tetrapharmacum.txt #182
12366,777,biographie,historien,3285,ces informations des biographies de l'historien Marius Maximus,./corpus/wikipedia/Tetrapharmacum.txt #193
12367,0,œuvre,Marius,3286,Maximus. L'œuvre de Marius Maximus est,./corpus/wikipedia/Tetrapharmacum.txt #201
12368,0,imagination,auteur,2731,fruit de l'imagination de l'auteur de l',./corpus/wikipedia/Tetrapharmacum.txt #238
12369,10,imagination,auteur,2731,fruit de l'imagination de l'auteur de l',./corpus/wikipedia/Tetrapharmacum.txt #238
12370,156,imagination,auteur,2731,fruit de l'imagination de l'auteur de l',./corpus/wikipedia/Tetrapharmacum.txt #238
12371,41,auteur,histoire,3287,"imagination de l'auteur de l'Histoire Auguste,",./corpus/wikipedia/Tetrapharmacum.txt #241
12372,0,histoire,auguste,5,"auteur de l'Histoire Auguste, inspirée",./corpus/wikipedia/Tetrapharmacum.txt #244
12373,27,histoire,auguste,5,"auteur de l'Histoire Auguste, inspirée",./corpus/wikipedia/Tetrapharmacum.txt #244
12374,41,auteur,histoire,3288,estime que l'auteur de l'Histoire Auguste s',./corpus/wikipedia/Tetrapharmacum.txt #282
12375,0,pain,seigle,3289,limpa est un pain de seigle scandinave sucré,./corpus/wikipedia/Limpa.txt #4
12376,28,pain,seigle,3289,limpa est un pain de seigle scandinave sucré,./corpus/wikipedia/Limpa.txt #4
12377,50,pain,seigle,3289,limpa est un pain de seigle scandinave sucré,./corpus/wikipedia/Limpa.txt #4
12378,17,sucre,brun,3290,", sucré au sucre brun et à",./corpus/wikipedia/Limpa.txt #32
12379,106,sucre,brun,3290,", sucré au sucre brun et à",./corpus/wikipedia/Limpa.txt #32
12380,0,épice,traditionnel,3291,utilisées. Les épices traditionnelles du pain,./corpus/wikipedia/Limpa.txt #56
12381,777,graine,fenouil,8,"carvi, les graines de fenouil et l'",./corpus/wikipedia/Limpa.txt #68
12382,0,orange,amer,5,fenouil et l'orange amère. Généralement,./corpus/wikipedia/Limpa.txt #73
12383,17,orange,amer,5,fenouil et l'orange amère. Généralement,./corpus/wikipedia/Limpa.txt #73
12384,0,période,Noël,11,"cuits pendant la période de Noël, les",./corpus/wikipedia/Limpa.txt #80
12385,0,pain,miche,3292,"Noël, les pains/miches festifs au",./corpus/wikipedia/Limpa.txt #85
12386,5,pain,miche,3292,"Noël, les pains/miches festifs au",./corpus/wikipedia/Limpa.txt #85
12387,8,pain,miche,3292,"Noël, les pains/miches festifs au",./corpus/wikipedia/Limpa.txt #85
12388,20,pain,miche,3292,"Noël, les pains/miches festifs au",./corpus/wikipedia/Limpa.txt #85
12389,27,pain,miche,3292,"Noël, les pains/miches festifs au",./corpus/wikipedia/Limpa.txt #85
12390,58,pain,miche,3292,"Noël, les pains/miches festifs au",./corpus/wikipedia/Limpa.txt #85
12391,777,pain,miche,3292,"Noël, les pains/miches festifs au",./corpus/wikipedia/Limpa.txt #85
12392,0,épice,anis,3293,"aromatisés avec des épices comme l'anis, le",./corpus/wikipedia/Limpa.txt #102
12393,777,épice,anis,3293,"aromatisés avec des épices comme l'anis, le",./corpus/wikipedia/Limpa.txt #102
12394,777,graine,fenouil,8,"carvi et les graines de fenouil, et",./corpus/wikipedia/Limpa.txt #111
12395,10,écorce,orange,3294,"et souvent des écorces d'orange, des",./corpus/wikipedia/Limpa.txt #118
